pl_name,hostname,ra,dec,sy_dist,sy_plx,sy_gaiamag
Kepler-1726 b,Kepler-1726,284.3861498,45.7197342,390.5520000,2.5315900,13.6766000
Kepler-1727 b,Kepler-1727,290.3336142,38.7282722,894.1870000,1.0901900,15.3759000
Kepler-1728 b,Kepler-1728,287.0940046,39.0607801,651.7830000,1.5056600,15.0840000
Kepler-1729 b,Kepler-1729,296.6939428,42.6261145,576.1810000,1.7078500,15.6458000
Kepler-173 b,Kepler-173,294.6466171,41.8840952,833.1650000,1.1718000,14.2578000
Kepler-173 c,Kepler-173,294.6466171,41.8840952,833.1650000,1.1718000,14.2578000
Kepler-1730 b,Kepler-1730,281.9605834,43.7030386,1427.0800000,0.6721400,15.3758000
Kepler-1731 b,Kepler-1731,291.2544229,36.7434302,169.9480000,5.8553000,12.4974000
Kepler-1732 b,Kepler-1732,292.2910129,37.5807686,1289.4100000,0.7475250,14.7163000
Kepler-1733 b,Kepler-1733,291.1384628,37.8592447,2080.5100000,0.4525850,15.3570000
Kepler-1734 b,Kepler-1734,294.1631670,41.4517316,1482.8300000,0.6463450,15.3171000
Kepler-1735 b,Kepler-1735,281.0503476,47.1882005,245.3030000,4.0478500,15.2237000
Kepler-1736 b,Kepler-1736,289.7766991,38.2622374,1430.0000000,0.6709600,14.6161000
Kepler-1737 b,Kepler-1737,297.0148111,47.4864170,,,15.3741000
Kepler-1738 b,Kepler-1738,296.1313474,47.4388098,1302.8700000,0.7393370,15.4178000
Kepler-1739 b,Kepler-1739,296.2320536,47.6788626,783.6660000,1.2475700,14.6422000
Kepler-174 b,Kepler-174,287.4389454,43.8320052,384.7570000,2.5702400,14.2858000
Kepler-174 c,Kepler-174,287.4389454,43.8320052,384.7570000,2.5702400,14.2858000
Kepler-174 d,Kepler-174,287.4389454,43.8320052,384.7570000,2.5702400,14.2858000
Kepler-1740 b,Kepler-1740,293.8736630,38.9224548,1061.7700000,0.9144000,15.2863000
Kepler-1741 b,Kepler-1741,292.5770730,39.1209390,270.7390000,3.6652600,15.6903000
Kepler-1742 b,Kepler-1742,286.9668086,44.9924315,669.5730000,1.4648000,14.3735000
Kepler-1743 b,Kepler-1743,290.5523552,48.1262575,538.8070000,1.8272700,11.9354000
Kepler-1744 b,Kepler-1744,291.0206823,42.4624633,1091.6300000,0.8877170,15.2558000
Kepler-1745 b,Kepler-1745,293.4689924,42.8223582,996.1050000,0.9757430,14.8649000
Kepler-1746 b,Kepler-1746,288.3203979,42.2613874,979.5410000,0.9921750,13.4903000
Kepler-1747 b,Kepler-1747,284.2096557,45.2580820,1321.3800000,0.7284150,15.9687000
Kepler-1748 b,Kepler-1748,285.9678970,45.7390789,1083.2800000,0.8950870,15.8529000
Kepler-1749 b,Kepler-1749,290.2945805,45.5645196,268.2000000,3.6997300,14.6958000
Kepler-175 b,Kepler-175,289.5532320,43.8761160,1312.3400000,0.7334670,14.9115000
Kepler-175 c,Kepler-175,289.5532320,43.8761160,1312.3400000,0.7334670,14.9115000
Kepler-1750 b,Kepler-1750,292.3514917,48.5110714,1497.3300000,0.6392910,15.5339000
Kepler-1751 b,Kepler-1751,284.8465476,49.6923412,1291.4700000,0.7455760,15.2320000
Kepler-1752 b,Kepler-1752,290.8541401,51.2227435,962.8880000,1.0103000,15.7960000
Kepler-1753 b,Kepler-1753,288.2366640,46.6058744,707.6880000,1.3847700,15.5134000
Kepler-1754 b,Kepler-1754,295.4570818,50.0771838,718.9450000,1.3634600,15.8578000
Kepler-1755 b,Kepler-1755,296.8460920,40.1385777,982.3830000,0.9897450,14.3856000
Kepler-1756 b,Kepler-1756,294.3649040,40.7208898,,,15.6634000
Kepler-1757 b,Kepler-1757,297.7397823,46.9418957,807.3080000,1.2103900,15.3679000
Kepler-1758 b,Kepler-1758,297.7968197,39.9213378,1588.4100000,0.6022260,14.9449000
Kepler-1759 b,Kepler-1759,298.4656275,48.5593334,385.3480000,2.5663500,14.2601000
Kepler-176 b,Kepler-176,294.6679021,43.8532104,527.3210000,1.8677700,14.5446000
Kepler-176 c,Kepler-176,294.6679021,43.8532104,527.3210000,1.8677700,14.5446000
Kepler-176 d,Kepler-176,294.6679021,43.8532104,527.3210000,1.8677700,14.5446000
Kepler-176 e,Kepler-176,294.6679021,43.8532104,527.3210000,1.8677700,14.5446000
Kepler-1760 b,Kepler-1760,284.1326058,48.8251452,,,14.3017000
Kepler-1761 b,Kepler-1761,284.1329728,49.1426325,221.1860000,4.4922800,14.8980000
Kepler-1762 b,Kepler-1762,290.4931471,39.7855117,1663.7400000,0.5728290,15.0830000
Kepler-1763 b,Kepler-1763,294.1130368,40.3628861,756.4860000,1.2932400,13.5105000
Kepler-1764 b,Kepler-1764,293.8799047,41.3938374,1542.4800000,0.6203250,14.7454000
Kepler-1765 b,Kepler-1765,298.0144601,42.9574314,764.4560000,1.2797300,14.8213000
Kepler-1766 b,Kepler-1766,294.2772343,46.6752351,501.2290000,1.9663900,12.8705000
Kepler-1767 b,Kepler-1767,293.6441248,46.9896696,820.5060000,1.1906200,15.7151000
Kepler-1768 b,Kepler-1768,299.9572335,44.7718851,632.7660000,1.5515900,13.4376000
Kepler-1769 b,Kepler-1769,294.7433755,43.4611633,438.4120000,2.2523600,12.4450000
Kepler-177 b,Kepler-177,286.0471442,45.0532038,1435.4400000,0.6678130,14.9414000
Kepler-177 c,Kepler-177,286.0471442,45.0532038,1435.4400000,0.6678130,14.9414000
Kepler-1770 b,Kepler-1770,299.2502851,43.4103663,582.9420000,1.6867200,14.2972000
Kepler-1771 b,Kepler-1771,292.0134714,49.0191267,565.7520000,,13.7005000
Kepler-1772 b,Kepler-1772,289.4381201,39.2703594,871.5640000,1.1186300,13.3948000
Kepler-1773 b,Kepler-1773,286.2232284,38.2581676,681.2550000,1.4392400,12.9455000
Kepler-1774 b,Kepler-1774,288.5743991,40.9886069,816.5920000,1.1958800,13.8899000
Kepler-1775 b,Kepler-1775,286.4023452,38.7385674,657.0230000,1.4931700,13.2765000
Kepler-1776 b,Kepler-1776,291.5344017,47.0424958,690.3360000,1.4197400,13.5571000
Kepler-1777 b,Kepler-1777,290.3286455,37.7231188,619.1460000,1.5863600,13.9541000
Kepler-1778 b,Kepler-1778,287.3612976,43.7388000,1276.2900000,0.7550710,15.0421000
Kepler-1779 b,Kepler-1779,300.4174607,45.6054854,908.5010000,1.0729100,14.9927000
Kepler-178 b,Kepler-178,287.1010275,46.8964033,716.0250000,1.3679200,14.5782000
Kepler-178 c,Kepler-178,287.1010275,46.8964033,716.0250000,1.3679200,14.5782000
Kepler-178 d,Kepler-178,287.1010275,46.8964033,716.0250000,1.3679200,14.5782000
Kepler-1780 b,Kepler-1780,294.0839282,42.8095104,790.5160000,1.2366100,14.9304000
Kepler-1781 b,Kepler-1781,291.7114906,42.3415097,962.6300000,1.0112700,15.7348000
Kepler-1782 b,Kepler-1782,280.9261620,44.0878036,305.7920000,3.2413000,13.7041000
Kepler-1783 b,Kepler-1783,297.0210984,41.3771655,264.0780000,3.7579100,13.0982000
Kepler-1784 b,Kepler-1784,297.9541684,44.6674491,883.0450000,1.1043600,15.1562000
Kepler-1785 b,Kepler-1785,295.7921797,47.6000699,745.7400000,1.3123100,14.1632000
Kepler-1786 b,Kepler-1786,292.5877743,38.5219827,863.9090000,1.1289200,14.0789000
Kepler-1787 b,Kepler-1787,289.0643042,47.1174041,778.6020000,1.2557200,14.4604000
Kepler-1788 b,Kepler-1788,291.2243829,45.7780993,560.4450000,1.7558100,15.2540000
Kepler-1789 b,Kepler-1789,282.8631419,41.7966332,611.4610000,1.6067700,14.3155000
Kepler-179 b,Kepler-179,298.6636163,47.7619329,605.6800000,1.6223400,14.6031000
Kepler-179 c,Kepler-179,298.6636163,47.7619329,605.6800000,1.6223400,14.6031000
Kepler-1790 b,Kepler-1790,294.5668577,46.0757312,1070.1700000,0.9058320,14.0943000
Kepler-1791 b,Kepler-1791,284.4903166,42.6482636,602.2180000,,13.4138000
Kepler-1792 b,Kepler-1792,294.8400788,39.0859757,601.0290000,1.6355400,15.1726000
Kepler-1793 b,Kepler-1793,291.9129477,40.9539265,1189.8800000,0.8131870,15.9003000
Kepler-1794 b,Kepler-1794,300.6196594,45.7888068,561.2290000,1.7538100,15.2846000
Kepler-1795 b,Kepler-1795,286.4792568,39.2698793,,,15.7903000
Kepler-1796 b,Kepler-1796,301.5430397,44.6056251,825.8830000,1.1824400,14.3540000
Kepler-1797 b,Kepler-1797,292.4642406,45.9682799,1338.4900000,0.7185800,15.2930000
Kepler-1798 b,Kepler-1798,291.7262251,37.5289680,395.1960000,2.5024000,15.6827000
Kepler-1799 b,Kepler-1799,288.3086994,51.4783348,2254.6900000,0.4129420,15.8260000
Kepler-18 b,Kepler-18,298.0794448,44.7462480,433.0470000,2.2804300,13.5393000
Kepler-18 c,Kepler-18,298.0794448,44.7462480,433.0470000,2.2804300,13.5393000
Kepler-18 d,Kepler-18,298.0794448,44.7462480,433.0470000,2.2804300,13.5393000
Kepler-180 b,Kepler-180,295.5712566,49.7745140,695.6500000,1.4087900,14.3250000
Kepler-180 c,Kepler-180,295.5712566,49.7745140,695.6500000,1.4087900,14.3250000
Kepler-1800 b,Kepler-1800,297.6513317,40.3524154,350.4550000,2.8246200,13.0751000
Kepler-1801 b,Kepler-1801,295.1640095,39.2014024,839.3320000,1.1630800,15.0715000
Kepler-1801 c,Kepler-1801,295.1640095,39.2014024,839.3320000,1.1630800,15.0715000
Kepler-1802 b,Kepler-1802,300.2420869,44.1412854,636.6940000,1.5542300,16.5052000
Kepler-1802 c,Kepler-1802,300.2420869,44.1412854,636.6940000,1.5542300,16.5052000
Kepler-1804 b,Kepler-1804,301.3428675,44.6721750,434.4560000,2.2734000,14.4269000
Kepler-1805 b,Kepler-1805,285.0865387,40.8990506,221.6390000,4.4830900,14.8955000
Kepler-1806 b,Kepler-1806,287.5349528,49.8016283,978.0660000,0.9943540,15.9071000
Kepler-1807 b,Kepler-1807,291.5494119,44.5272788,1299.3200000,0.7409220,13.9341000
Kepler-1808 b,Kepler-1808,287.2924737,39.3832039,1022.0100000,0.9500590,15.2356000
Kepler-1809 b,Kepler-1809,290.2651662,40.5484937,409.6020000,2.4126500,14.1375000
Kepler-181 b,Kepler-181,296.1512831,50.0957806,609.2830000,1.6126700,14.7137000
Kepler-181 c,Kepler-181,296.1512831,50.0957806,609.2830000,1.6126700,14.7137000
Kepler-1810 b,Kepler-1810,291.8129995,38.0880964,1009.8700000,0.9623180,15.2968000
Kepler-1811 b,Kepler-1811,289.9793241,40.1427848,1390.5600000,0.6908060,15.1431000
Kepler-1812 b,Kepler-1812,298.0845087,40.2832525,1409.1900000,0.6821880,15.3030000
Kepler-1813 b,Kepler-1813,292.2399069,48.5115214,,,15.5361000
Kepler-1814 b,Kepler-1814,285.2166767,41.2824449,726.3460000,1.3484200,15.6070000
Kepler-1814 c,Kepler-1814,285.2166767,41.2824449,726.3460000,1.3484200,15.6070000
Kepler-1815 b,Kepler-1815,300.1704720,43.9849048,1006.6300000,0.9658490,15.3701000
Kepler-1816 b,Kepler-1816,296.8509823,50.6987736,437.8230000,2.2552700,14.4553000
Kepler-1817 b,Kepler-1817,282.0333419,44.4779955,748.5690000,1.3073100,15.1345000
Kepler-1818 b,Kepler-1818,284.3284866,40.5688741,1034.5900000,0.9379260,14.3071000
Kepler-1819 b,Kepler-1819,296.5600307,46.8574644,1363.1900000,0.7055520,15.3187000
Kepler-182 b,Kepler-182,289.8301128,50.5862025,1549.0900000,0.6166010,14.8737000
Kepler-182 c,Kepler-182,289.8301128,50.5862025,1549.0900000,0.6166010,14.8737000
Kepler-1820 b,Kepler-1820,296.7127400,48.2722828,1425.3900000,0.6735080,15.6919000
Kepler-1821 b,Kepler-1821,294.5254573,49.8724840,799.6990000,1.2218000,14.6369000
Kepler-1822 b,Kepler-1822,297.2855000,41.3055733,897.5970000,1.0869700,15.5694000
Kepler-1823 b,Kepler-1823,283.7547770,45.3351250,724.9710000,1.3505700,13.3209000
Kepler-1824 b,Kepler-1824,296.7071957,41.2036197,1040.1000000,0.9333090,14.6752000
Kepler-1825 b,Kepler-1825,292.5140647,42.6517554,430.2540000,2.2954400,14.3827000
Kepler-1826 b,Kepler-1826,292.7700072,48.8998469,336.9520000,2.9392000,15.6654000
Kepler-1827 b,Kepler-1827,292.2525301,40.7927895,686.4610000,1.4280300,13.0059000
Kepler-1828 b,Kepler-1828,292.4275963,37.3207616,871.8100000,1.1187500,14.8984000
Kepler-1829 b,Kepler-1829,288.6644840,51.4983798,679.9210000,1.4420900,15.0088000
Kepler-183 b,Kepler-183,293.5308112,39.3159329,1050.6400000,0.9237020,14.8934000
Kepler-183 c,Kepler-183,293.5308112,39.3159329,1050.6400000,0.9237020,14.8934000
Kepler-1830 b,Kepler-1830,295.1390408,40.9790527,1056.8800000,0.9176150,13.4841000
Kepler-1831 b,Kepler-1831,295.3024604,49.5890456,1053.4900000,0.9205770,15.0112000
Kepler-1832 b,Kepler-1832,299.8517779,43.7320611,486.1740000,2.0283100,14.3752000
Kepler-1833 b,Kepler-1833,290.8714239,45.4102813,591.6020000,1.6616900,12.5657000
Kepler-1834 b,Kepler-1834,294.6646789,39.7838461,500.3950000,1.9703400,14.9047000
Kepler-1834 c,Kepler-1834,294.6646789,39.7838461,500.3950000,1.9703400,14.9047000
Kepler-1835 b,Kepler-1835,280.3148152,43.9856885,1404.3800000,0.6833840,15.3562000
Kepler-1836 b,Kepler-1836,292.3150933,40.8387799,1472.6200000,0.6513530,15.6230000
Kepler-1837 b,Kepler-1837,288.2076012,45.6834463,1229.1800000,0.7851820,15.4172000
Kepler-1838 b,Kepler-1838,298.9917165,40.1422600,451.2420000,2.1875500,11.8030000
Kepler-1839 b,Kepler-1839,294.2244432,50.0755761,1136.6000000,0.8511390,14.6231000
Kepler-184 b,Kepler-184,291.9518784,43.0746172,610.3260000,1.6097000,14.3115000
Kepler-184 c,Kepler-184,291.9518784,43.0746172,610.3260000,1.6097000,14.3115000
Kepler-184 d,Kepler-184,291.9518784,43.0746172,610.3260000,1.6097000,14.3115000
Kepler-1840 b,Kepler-1840,298.5948803,41.4359643,513.1070000,1.9204900,15.0578000
Kepler-1841 b,Kepler-1841,287.7069031,40.6852161,631.7000000,1.5543000,14.5268000
Kepler-1842 b,Kepler-1842,286.2516039,42.3784353,923.5510000,1.0541900,14.6804000
Kepler-1843 b,Kepler-1843,292.8852302,41.2791690,784.6250000,1.2460700,12.9086000
Kepler-1844 b,Kepler-1844,292.6903973,37.9345682,1804.3600000,0.5275460,15.6915000
Kepler-1845 b,Kepler-1845,292.9016226,38.2970320,710.7240000,1.3792800,15.7496000
Kepler-1846 b,Kepler-1846,294.3909489,44.7629523,374.6150000,2.6405900,14.1277000
Kepler-1847 b,Kepler-1847,296.6014013,44.3252289,1693.8600000,0.5639970,15.8633000
Kepler-1848 b,Kepler-1848,299.3814921,45.5920846,309.6960000,3.2001100,13.6790000
Kepler-1849 b,Kepler-1849,285.2919300,41.2557275,631.8840000,1.5542300,15.7002000
Kepler-185 b,Kepler-185,282.4681674,43.8899464,466.7350000,2.1138600,14.4426000
Kepler-185 c,Kepler-185,282.4681674,43.8899464,466.7350000,2.1138600,14.4426000
Kepler-1850 b,Kepler-1850,287.1428295,43.6161177,250.1990000,3.9680000,14.0882000
Kepler-1851 b,Kepler-1851,285.6737597,45.6398375,1589.8100000,0.6001370,15.6445000
Kepler-1852 b,Kepler-1852,288.0297157,40.3441934,772.4810000,1.2661100,15.4354000
Kepler-1853 b,Kepler-1853,284.7478834,46.3735415,562.3480000,1.7497900,15.0482000
Kepler-1854 b,Kepler-1854,286.2859300,37.3869915,423.3480000,,14.1068000
Kepler-1855 b,Kepler-1855,283.4018628,41.5161554,,,15.7514000
Kepler-1856 b,Kepler-1856,295.9091695,51.3478777,848.7600000,1.1502000,15.3875000
Kepler-1857 b,Kepler-1857,296.4557129,39.5985370,853.2750000,1.1437000,14.1486000
Kepler-1858 b,Kepler-1858,292.3074315,46.6265790,833.0550000,1.1725700,15.6406000
Kepler-1859 b,Kepler-1859,293.9886751,46.7179996,1331.2500000,0.7227800,15.1088000
Kepler-1859 c,Kepler-1859,293.9886751,46.7179996,1331.2500000,0.7227800,15.1088000
Kepler-186 b,Kepler-186,298.6527360,43.9549884,177.5940000,5.6020300,14.5994000
Kepler-186 c,Kepler-186,298.6527360,43.9549884,177.5940000,5.6020300,14.5994000
Kepler-186 d,Kepler-186,298.6527360,43.9549884,177.5940000,5.6020300,14.5994000
Kepler-186 e,Kepler-186,298.6527360,43.9549884,177.5940000,5.6020300,14.5994000
Kepler-186 f,Kepler-186,298.6527360,43.9549884,177.5940000,5.6020300,14.5994000
Kepler-1860 b,Kepler-1860,294.3508497,50.0809627,438.7030000,2.2505700,13.4381000
Kepler-1861 b,Kepler-1861,295.8465148,49.9361586,829.9850000,1.1761600,13.6519000
Kepler-1862 b,Kepler-1862,296.7533555,49.3780726,1232.1900000,0.7836210,15.8381000
Kepler-1863 b,Kepler-1863,282.2397185,43.2440854,865.5460000,1.1265500,13.4479000
Kepler-1864 b,Kepler-1864,289.6867653,41.5889178,298.8940000,3.3168800,12.0365000
Kepler-1865 b,Kepler-1865,293.9412380,41.5904136,922.2550000,1.0565400,15.5426000
Kepler-1866 b,Kepler-1866,286.2246453,44.6544869,976.7370000,0.9951040,14.3660000
Kepler-1867 b,Kepler-1867,294.9971007,43.4358698,680.5830000,1.4405700,13.4367000
Kepler-1868 b,Kepler-1868,293.2983733,43.5558025,274.1800000,3.6183200,13.8592000
Kepler-1869 b,Kepler-1869,292.6149958,42.7643438,113.0250000,8.8187500,10.0911000
Kepler-1869 c,Kepler-1869,292.6149958,42.7643438,113.0250000,8.8187500,10.0911000
Kepler-187 b,Kepler-187,299.7964955,44.0892448,1143.0000000,0.8468400,14.1753000
Kepler-187 c,Kepler-187,299.7964955,44.0892448,1143.0000000,0.8468400,14.1753000
Kepler-1870 b,Kepler-1870,293.9335076,40.5907040,407.2160000,2.4268900,13.4199000
Kepler-1871 b,Kepler-1871,292.4275044,38.4728824,854.6230000,1.1417500,14.5440000
Kepler-1872 b,Kepler-1872,281.0491988,43.3225996,840.1820000,1.1620300,15.7802000
Kepler-1873 b,Kepler-1873,294.5965570,46.0483705,820.9570000,1.1906900,15.6097000
Kepler-1874 b,Kepler-1874,286.3718158,43.6920810,408.0070000,,14.9565000
Kepler-1875 b,Kepler-1875,296.7727406,50.1883667,1660.4500000,0.5750410,15.0014000
Kepler-1876 b,Kepler-1876,299.1604859,41.1437964,259.9350000,3.8184500,10.7582000
Kepler-1877 b,Kepler-1877,294.8669240,46.7904816,285.3120000,3.4761900,12.2289000
Kepler-1878 b,Kepler-1878,300.7324154,44.1070231,1494.3000000,0.6412770,15.4030000
Kepler-1879 b,Kepler-1879,289.3644209,41.5332589,627.1710000,1.5658800,12.7877000
Kepler-188 b,Kepler-188,281.2797173,44.3154743,968.5440000,1.0039200,14.6336000
Kepler-188 c,Kepler-188,281.2797173,44.3154743,968.5440000,1.0039200,14.6336000
Kepler-1880 b,Kepler-1880,287.8264561,40.6965988,611.0410000,1.6083700,15.8887000
Kepler-1881 b,Kepler-1881,293.6393065,44.9825447,1057.2100000,0.9184110,15.8603000
Kepler-1882 b,Kepler-1882,290.6640856,43.4997866,443.3710000,2.2267600,12.4303000
Kepler-1883 b,Kepler-1883,291.9225570,42.0025220,1377.6100000,0.6982860,15.5406000
Kepler-1884 b,Kepler-1884,296.7463986,43.0454207,1443.0900000,0.6650100,15.2294000
Kepler-1885 b,Kepler-1885,288.7507112,47.4909206,818.4820000,1.1931700,14.7999000
Kepler-1886 b,Kepler-1886,296.2645118,39.4059745,1059.5100000,0.9166920,15.4559000
Kepler-1887 b,Kepler-1887,288.9555263,44.7057070,1366.1800000,0.7038690,15.9544000
Kepler-1888 b,Kepler-1888,289.3945523,41.7822597,402.9470000,2.4532000,11.8773000
Kepler-1889 b,Kepler-1889,297.1992577,41.2264404,1395.1300000,0.6898730,15.5173000
Kepler-189 b,Kepler-189,287.5646296,44.3050662,591.5340000,1.6618300,14.8213000
Kepler-189 c,Kepler-189,287.5646296,44.3050662,591.5340000,1.6618300,14.8213000
Kepler-1890 b,Kepler-1890,292.5778203,40.6679032,529.5960000,1.8597100,12.7790000
Kepler-1891 b,Kepler-1891,290.0438524,44.3705375,596.2400000,1.6484100,14.2754000
Kepler-1892 b,Kepler-1892,299.0810070,42.0180957,851.5950000,1.1468300,15.4008000
Kepler-1893 b,Kepler-1893,298.4012866,44.8381709,1050.7200000,0.9235660,14.8964000
Kepler-1894 b,Kepler-1894,295.5864604,49.6668523,935.1910000,1.0410800,15.3627000
Kepler-1894 c,Kepler-1894,295.5864604,49.6668523,935.1910000,1.0410800,15.3627000
Kepler-1895 b,Kepler-1895,291.6756005,48.7625419,984.1870000,0.9878280,15.4813000
Kepler-1896 b,Kepler-1896,289.6785786,40.2496475,1732.9100000,0.5485790,15.7001000
Kepler-1897 b,Kepler-1897,294.2901043,39.1268710,983.1740000,0.9901020,16.0047000
Kepler-1898 b,Kepler-1898,287.2058009,38.4981903,360.9210000,2.7418100,13.1697000
Kepler-1899 b,Kepler-1899,292.0333777,37.9744551,711.5090000,1.3779000,15.9493000
Kepler-19 b,Kepler-19,290.4209694,37.8516556,218.5620000,4.5465100,11.8763000
Kepler-19 c,Kepler-19,290.4209694,37.8516556,218.5620000,4.5465100,11.8763000
Kepler-19 d,Kepler-19,290.4209694,37.8516556,218.5620000,4.5465100,11.8763000
Kepler-190 b,Kepler-190,288.5839761,44.7337701,433.3870000,2.2785400,14.1175000
Kepler-190 c,Kepler-190,288.5839761,44.7337701,433.3870000,2.2785400,14.1175000
Kepler-1900 b,Kepler-1900,291.8863206,44.4790319,1540.4300000,0.6210430,15.2816000
Kepler-1901 b,Kepler-1901,291.1643587,45.3183061,1028.3700000,0.9439400,14.9006000
Kepler-1902 b,Kepler-1902,292.7376545,42.0147792,344.3370000,2.8768200,15.6620000
Kepler-1903 b,Kepler-1903,290.8882981,51.2481617,1775.4400000,0.5340610,15.3413000
Kepler-1904 b,Kepler-1904,288.8744026,51.1542215,270.8540000,3.6634500,15.7421000
Kepler-1905 b,Kepler-1905,292.5733475,46.3668273,1051.5300000,0.9228440,14.9902000
Kepler-1906 b,Kepler-1906,293.8266166,38.8565906,1360.6300000,0.7071800,14.9602000
Kepler-1907 b,Kepler-1907,280.7085829,47.3279236,292.1110000,3.3944700,13.7309000
Kepler-1907 c,Kepler-1907,280.7085829,47.3279236,292.1110000,3.3944700,13.7309000
Kepler-1909 b,Kepler-1909,290.8894090,42.4596251,763.6620000,1.2813800,15.7907000
Kepler-191 b,Kepler-191,291.1833211,45.3230937,594.4640000,1.6535900,14.7758000
Kepler-191 c,Kepler-191,291.1833211,45.3230937,594.4640000,1.6535900,14.7758000
Kepler-191 d,Kepler-191,291.1833211,45.3230937,594.4640000,1.6535900,14.7758000
Kepler-1910 b,Kepler-1910,296.6171677,41.2811677,,,15.5768000
Kepler-1911 b,Kepler-1911,299.3035590,41.4410233,269.9120000,3.6762900,12.1119000
Kepler-1912 b,Kepler-1912,282.1178211,46.2239547,297.0170000,3.3380100,12.2385000
Kepler-1913 b,Kepler-1913,290.2166890,44.7795863,876.3000000,1.1128000,14.6580000
Kepler-1914 b,Kepler-1914,291.4314024,38.6543635,1621.5600000,0.5889040,15.6826000
Kepler-1915 b,Kepler-1915,301.2786852,44.2505116,1514.6600000,0.6329800,15.8388000
Kepler-1916 b,Kepler-1916,293.0705754,48.3876790,2055.8200000,0.4569320,15.8019000
Kepler-1917 b,Kepler-1917,294.1038932,45.0013533,909.0370000,1.0720900,15.4691000
Kepler-1918 b,Kepler-1918,292.5305460,42.2145765,1030.1100000,0.9430040,15.7023000
Kepler-1919 b,Kepler-1919,283.1319153,43.9560050,1177.5300000,0.8212050,15.8602000
Kepler-192 b,Kepler-192,287.9179379,45.5928829,651.6740000,1.5057100,14.1039000
Kepler-192 c,Kepler-192,287.9179379,45.5928829,651.6740000,1.5057100,14.1039000
Kepler-192 d,Kepler-192,287.9179379,45.5928829,651.6740000,1.5057100,14.1039000
Kepler-1920 b,Kepler-1920,291.0620355,38.8632881,885.9130000,1.1001600,14.3058000
Kepler-1921 b,Kepler-1921,300.3161723,45.4953271,928.9890000,1.0478500,12.9842000
Kepler-1921 c,Kepler-1921,300.3161723,45.4953271,928.9890000,1.0478500,12.9842000
Kepler-1922 b,Kepler-1922,292.3303706,37.9970696,1344.2900000,0.7159250,15.1917000
Kepler-1923 b,Kepler-1923,298.0834457,40.3462551,990.8380000,,14.2312000
